Begin_days  End_days  cityNamech factor corr
2013-06-10 2013-06-12 绍兴 O3: 0.0824231592624229
2013-06-10 2013-06-12 绍兴 PM10: 0.9912242172197193
2013-06-10 2013-06-12 台州 CO: 0.39776355839394145
2013-06-10 2013-06-12 台州 SO2: 0.09952915426917486
2013-06-10 2013-06-12 台州 NO2: 0.38235557257085273
2013-06-10 2013-06-12 台州 O3: 0.20076284815163897
2013-06-10 2013-06-12 台州 PM10: 0.9826365740676191
2013-06-10 2013-06-12 温州 CO: 0.09867597215258565
2013-06-10 2013-06-12 温州 SO2: 0.051529247459243914
2013-06-10 2013-06-12 温州 NO2: 0.24146938396383913
2013-06-10 2013-06-12 温州 O3: -0.1437116350042593
2013-06-10 2013-06-12 温州 PM10: 0.5887551153246253
2013-06-10 2013-06-12 丽水 CO: 0.4279828137242191
2013-06-10 2013-06-12 丽水 SO2: 0.3667707442292486
2013-06-10 2013-06-12 丽水 NO2: 0.11778713909629301
2013-06-10 2013-06-12 丽水 O3: 0.024016612845077546
2013-06-10 2013-06-12 丽水 PM10: -0.24882777428474642
2013-06-10 2013-06-12 金华 CO: 0.32259939624678574
2013-06-10 2013-06-12 金华 SO2: 0.1542771107045901
2013-06-10 2013-06-12 金华 NO2: 0.5769517799629715
2013-06-10 2013-06-12 金华 O3: -0.041187545509166486
2013-06-10 2013-06-12 金华 PM10: 0.9164614578389244
2013-06-10 2013-06-12 舟山 CO: 0.8669609320804921
2013-06-10 2013-06-12 舟山 SO2: 0.90628725297702
2013-06-10 2013-06-12 舟山 NO2: 0.9374390912213654
2013-06-10 2013-06-12 舟山 O3: 0.30369695925427387
2013-06-10 2013-06-12 舟山 PM10: 0.9775113882041585
2013-06-10 2013-06-12 福州 CO: 0.27905239946908456
2013-06-10 2013-06-12 福州 SO2: 0.0897928442837533
2013-06-10 2013-06-12 福州 NO2: 0.385495472693666
2013-06-10 2013-06-12 福州 O3: 0.2214922179600816
2013-06-10 2013-06-12 福州 PM10: 0.9002111733580394
2013-06-10 2013-06-12 厦门 CO: 0.751672682976535
2013-06-10 2013-06-12 厦门 SO2: 0.36972481834933374
2013-06-10 2013-06-12 厦门 NO2: -0.2941938198136594
2013-06-10 2013-06-12 厦门 O3: 0.3193209372231826
2013-06-10 2013-06-12 厦门 PM10: 0.8892324577996016
2013-06-10 2013-06-12 长沙 CO: 0.6932390709850837
2013-06-10 2013-06-12 长沙 SO2: -0.44575748993001757
2013-06-10 2013-06-12 长沙 NO2: 0.14657010746871812
2013-06-10 2013-06-12 长沙 O3: -0.4619777172742194
2013-06-10 2013-06-12 长沙 PM10: 0.5502259987768338
2013-06-10 2013-06-12 湘潭 CO: 0.6528512468198329
2013-06-10 2013-06-12 湘潭 SO2: -0.37530814552645375
2013-06-10 2013-06-12 湘潭 NO2: 0.2839999953345157
2013-06-10 2013-06-12 湘潭 O3: -0.5108380847864131
2013-06-10 2013-06-12 湘潭 PM10: 0.8154499496808608
2013-06-10 2013-06-12 株洲 CO: 0.37685528263279433
2013-06-10 2013-06-12 株洲 SO2: -0.12721977060361828
2013-06-10 2013-06-12 株洲 NO2: 0.36922609026514247
2013-06-10 2013-06-12 株洲 O3: -0.6266780593131231
2013-06-10 2013-06-12 株洲 PM10: 0.42497624558484853
2013-06-10 2013-06-12 江门 CO: 0.7976844435435813
2013-06-10 2013-06-12 江门 SO2: 0.6588325762371596
2013-06-10 2013-06-12 江门 NO2: 0.7995027803672934
2013-06-10 2013-06-12 江门 O3: -0.16532945785680447
2013-06-10 2013-06-12 江门 PM10: 0.8122466093580692
2013-06-10 2013-06-12 惠州 CO: 0.28206992287474136
2013-06-10 2013-06-12 惠州 SO2: 0.7195186055711661
2013-06-10 2013-06-12 惠州 NO2: 0.6234522601999567
2013-06-10 2013-06-12 惠州 O3: -0.7651537200019342
2013-06-10 2013-06-12 惠州 PM10: 0.8324375865271898
2013-06-10 2013-06-12 深圳 CO: 0.7154968413097821
2013-06-10 2013-06-12 深圳 SO2: 0.30962315037245786
2013-06-10 2013-06-12 深圳 NO2: 0.5662846191024677
2013-06-10 2013-06-12 深圳 O3: -0.458844519635836
2013-06-10 2013-06-12 深圳 PM10: 0.7192792613563617
2013-06-10 2013-06-12 珠海 CO: 0.8103486937031978
2013-06-10 2013-06-12 珠海 SO2: 0.8935610932585092
2013-06-10 2013-06-12 珠海 NO2: 0.8973576595667923
2013-06-10 2013-06-12 珠海 O3: -0.38364389729908865
2013-06-10 2013-06-12 珠海 PM10: 0.3750712700418048
2013-06-10 2013-06-12 佛山 CO: 0.2692535838669766
2013-06-10 2013-06-12 佛山 SO2: 0.46434903549791734
2013-06-10 2013-06-12 佛山 NO2: 0.6770504413023691
2013-06-10 2013-06-12 佛山 O3: -0.19172532977880183
2013-06-10 2013-06-12 佛山 PM10: 0.8959635309653909
2013-06-10 2013-06-12 肇庆 CO: 0.5680458364918933
2013-06-10 2013-06-12 肇庆 SO2: 0.6492315718233814
2013-06-10 2013-06-12 肇庆 NO2: 0.5883155135106607
2013-06-10 2013-06-12 肇庆 O3: -0.24926547249089356
2013-06-10 2013-06-12 肇庆 PM10: 0.9274658673283702
2013-06-10 2013-06-12 中山 CO: 0.5889377875746498
2013-06-10 2013-06-12 中山 SO2: 0.6278157604929101
2013-06-10 2013-06-12 中山 NO2: 0.8057507995322515
2013-06-10 2013-06-12 中山 O3: -0.09364196943573863
2013-06-10 2013-06-12 中山 PM10: 0.8279009659468386
2013-06-10 2013-06-12 东莞 CO: 0.500476622961593
2013-06-10 2013-06-12 东莞 SO2: -0.0019409987132468077
2013-06-10 2013-06-12 东莞 NO2: 0.7846962409397861
2013-06-10 2013-06-12 东莞 O3: -0.6535177949075416
2013-06-10 2013-06-12 东莞 PM10: 0.9578152755264138
2013-06-10 2013-06-12 南宁 CO: -0.1300726151680612
2013-06-10 2013-06-12 南宁 SO2: 0.7507215228878477
2013-06-10 2013-06-12 南宁 NO2: 0.4855306775089195
2013-06-10 2013-06-12 南宁 O3: 0.5378813888867928
2013-06-10 2013-06-12 南宁 PM10: 0.9783956796969182
2013-06-10 2013-06-12 南昌 CO: 0.24125659794789026
2013-06-10 2013-06-12 南昌 SO2: 0.17787278243038168
2013-06-10 2013-06-12 南昌 NO2: 0.19064411258933392
2013-06-10 2013-06-12 南昌 O3: 0.23347779413944778
2013-06-10 2013-06-12 南昌 PM10: 0.7578389293802431
2013-06-10 2013-06-12 贵阳 CO: 0.39818160014453297
2013-06-10 2013-06-12 贵阳 SO2: 0.7681539453457461
2013-06-10 2013-06-12 贵阳 NO2: 0.6383309584560763
2013-06-10 2013-06-12 贵阳 O3: -0.11401771772832979
2013-06-10 2013-06-12 贵阳 PM10: 0.8721568750549261
2013-06-10 2013-06-12 昆明 CO: 0.6644417021674811
2013-06-10 2013-06-12 昆明 SO2: 0.6941599066041474
2013-06-10 2013-06-12 昆明 NO2: 0.6963089575247471
2013-06-10 2013-06-12 昆明 O3: -0.6114383870778856
2013-06-10 2013-06-12 昆明 PM10: 0.8212764147314687
2013-06-10 2013-06-12 拉萨 CO: 0.5439237092009642
2013-06-10 2013-06-12 拉萨 SO2: 0.619777211511797
2013-06-10 2013-06-12 拉萨 NO2: 0.3076322002018533
2013-06-10 2013-06-12 拉萨 O3: -0.28276637068239374
2013-06-10 2013-06-12 拉萨 PM10: 0.8909301204078688
2013-06-10 2013-06-12 海口 CO: -0.0767283193496219
2013-06-10 2013-06-12 海口 SO2: 0.36523539441244257
2013-06-10 2013-06-12 海口 NO2: -0.4677721656893253
2013-06-10 2013-06-12 海口 O3: -0.054768842384842656
2013-06-10 2013-06-12 海口 PM10: 0.6564482970189935
2013-06-10 2013-06-12 兰州 CO: 0.662137668518914
2013-06-10 2013-06-12 兰州 SO2: 0.7509933308549631
2013-06-10 2013-06-12 兰州 NO2: 0.6469919658461003
2013-06-10 2013-06-12 兰州 O3: -0.020621649136561084
2013-06-10 2013-06-12 兰州 PM10: 0.6901590100364754
2013-06-10 2013-06-12 银川 CO: 0.4454307859802324
2013-06-10 2013-06-12 银川 SO2: 0.20112361358988268
2013-06-10 2013-06-12 银川 NO2: 0.5324683225731769
2013-06-10 2013-06-12 银川 O3: -0.7183900221164142
2013-06-10 2013-06-12 银川 PM10: 0.9062732803173963
2013-06-10 2013-06-12 西宁 CO: 0.9075980040146471
2013-06-10 2013-06-12 西宁 SO2: 0.8512645828939537
2013-06-10 2013-06-12 西宁 NO2: 0.6155587073733221
2013-06-10 2013-06-12 西宁 O3: -0.21736265446587424
2013-06-10 2013-06-12 西宁 PM10: 0.925657829804696
2013-06-10 2013-06-12 乌鲁木齐 CO: -0.30696281078161125
2013-06-10 2013-06-12 乌鲁木齐 SO2: -0.36656377930718603
2013-06-10 2013-06-12 乌鲁木齐 NO2: -0.07548726988675863
2013-06-10 2013-06-12 乌鲁木齐 O3: -0.20857822559350514
2013-06-10 2013-06-12 乌鲁木齐 PM10: 0.9220431098547331
2013-06-12 2013-06-14 北京 CO: 0.8183361235619603
2013-06-12 2013-06-14 北京 SO2: 0.7149855020453578
2013-06-12 2013-06-14 北京 NO2: 0.45980672167312686
2013-06-12 2013-06-14 北京 O3: 0.5317238361857956
2013-06-12 2013-06-14 北京 PM10: 0.9505025173050629
2013-06-12 2013-06-14 广州 CO: 0.06676508002126735
2013-06-12 2013-06-14 广州 SO2: 0.1715151051029915
2013-06-12 2013-06-14 广州 NO2: -0.2918980905439182
2013-06-12 2013-06-14 广州 O3: 0.4174327547947975
2013-06-12 2013-06-14 广州 PM10: 0.8419184976264055
2013-06-12 2013-06-14 上海 CO: 0.6317207828107437
2013-06-12 2013-06-14 上海 SO2: 0.8509197591296987
2013-06-12 2013-06-14 上海 NO2: 0.46214271618216646
2013-06-12 2013-06-14 上海 O3: -0.6337206410378399
2013-06-12 2013-06-14 上海 PM10: 0.7109950574736348
2013-06-12 2013-06-14 天津 CO: 0.37505395664127805
2013-06-12 2013-06-14 天津 SO2: 0.6088807425894329
2013-06-12 2013-06-14 天津 NO2: 0.46464403592300885
2013-06-12 2013-06-14 天津 O3: 0.40857253905707364
2013-06-12 2013-06-14 天津 PM10: 0.9618377613087209
2013-06-12 2013-06-14 重庆 CO: 0.9036881127046872
2013-06-12 2013-06-14 重庆 SO2: 0.3937341083822492
2013-06-12 2013-06-14 重庆 NO2: 0.7520993683923201
2013-06-12 2013-06-14 重庆 O3: -0.7167375441733058
2013-06-12 2013-06-14 重庆 PM10: 0.8690986895661801
2013-06-12 2013-06-14 沈阳 CO: 0.8208073366796982
2013-06-12 2013-06-14 沈阳 SO2: 0.3199439796393863
2013-06-12 2013-06-14 沈阳 NO2: 0.8751536646751943
2013-06-12 2013-06-14 沈阳 O3: -0.22004143504057566
2013-06-12 2013-06-14 沈阳 PM10: 0.905750756686064
2013-06-12 2013-06-14 南京 CO: 0.8618488559682776
2013-06-12 2013-06-14 南京 SO2: 0.6903849498892827
2013-06-12 2013-06-14 南京 NO2: 0.5773356649339296
2013-06-12 2013-06-14 南京 O3: -0.40845152190282535
2013-06-12 2013-06-14 南京 PM10: 0.9853688058724772
2013-06-12 2013-06-14 武汉 CO: 0.09532945119852924
2013-06-12 2013-06-14 武汉 SO2: -0.11572278546260142
2013-06-12 2013-06-14 武汉 NO2: 0.3702317514074322
2013-06-12 2013-06-14 武汉 O3: -0.20415981511960496
2013-06-12 2013-06-14 武汉 PM10: 0.6502852273013439
2013-06-12 2013-06-14 成都 CO: 0.8829205445775342
2013-06-12 2013-06-14 成都 SO2: 0.8109037318727679
2013-06-12 2013-06-14 成都 NO2: 0.6800877177312152
2013-06-12 2013-06-14 成都 O3: -0.5374095386072849
2013-06-12 2013-06-14 成都 PM10: 0.9584252539210001
2013-06-12 2013-06-14 西安 CO: 0.7339970643939517
2013-06-12 2013-06-14 西安 SO2: 0.7783144003095364
2013-06-12 2013-06-14 西安 NO2: 0.6785444626558557
2013-06-12 2013-06-14 西安 O3: -0.35832358950852095
2013-06-12 2013-06-14 西安 PM10: 0.7974426776813068
2013-06-12 2013-06-14 邯郸 CO: 0.7598969710404074
2013-06-12 2013-06-14 邯郸 SO2: 0.573314433763358
2013-06-12 2013-06-14 邯郸 NO2: 0.6377437225339301
2013-06-12 2013-06-14 邯郸 O3: -0.8370614180236855
2013-06-12 2013-06-14 邯郸 PM10: 0.566103255851022
2013-06-12 2013-06-14 石家庄 CO: 0.6115633017596744
2013-06-12 2013-06-14 石家庄 SO2: 0.18114353424364976
2013-06-12 2013-06-14 石家庄 NO2: 0.11244099199417233
2013-06-12 2013-06-14 石家庄 O3: -0.2037073392279921
2013-06-12 2013-06-14 石家庄 PM10: 0.4879058605963997
2013-06-12 2013-06-14 保定 CO: 0.6047816900494227
2013-06-12 2013-06-14 保定 SO2: -0.03591354316876784
2013-06-12 2013-06-14 保定 NO2: -0.029193211606141783
2013-06-12 2013-06-14 保定 O3: -0.128129958551495
2013-06-12 2013-06-14 保定 PM10: 0.7082272467936707
2013-06-12 2013-06-14 张家口 CO: 0.7877230157082955
2013-06-12 2013-06-14 张家口 SO2: 0.5612506563021474
2013-06-12 2013-06-14 张家口 NO2: 0.5902523018978849
2013-06-12 2013-06-14 张家口 O3: 0.39768826028991594
2013-06-12 2013-06-14 张家口 PM10: 0.7489717189259375
2013-06-12 2013-06-14 承德 CO: 0.5157076578532005
2013-06-12 2013-06-14 承德 SO2: 0.43419916648643797
2013-06-12 2013-06-14 承德 NO2: 0.22814326856697562
2013-06-12 2013-06-14 承德 O3: 0.36935784821296286
2013-06-12 2013-06-14 承德 PM10: 0.6107916204331073
2013-06-12 2013-06-14 唐山 CO: 0.3629317144291242
2013-06-12 2013-06-14 唐山 SO2: 0.5614194164540767
2013-06-12 2013-06-14 唐山 NO2: 0.41556496583950414
2013-06-12 2013-06-14 唐山 O3: 0.30421365017636826
2013-06-12 2013-06-14 唐山 PM10: 0.8881679915397528
2013-06-12 2013-06-14 廊坊 CO: 0.41017699060446555
2013-06-12 2013-06-14 廊坊 SO2: 0.703784510997626
2013-06-12 2013-06-14 廊坊 NO2: 0.3812165120176038
2013-06-12 2013-06-14 廊坊 O3: 0.5987905943772437
2013-06-12 2013-06-14 廊坊 PM10: 0.9608684247791776
2013-06-12 2013-06-14 沧州 CO: 0.7301490316007274
2013-06-12 2013-06-14 沧州 SO2: 0.36221481277497014
2013-06-12 2013-06-14 沧州 NO2: 0.5096565310823394
2013-06-12 2013-06-14 沧州 O3: -0.173537984879279
2013-06-12 2013-06-14 沧州 PM10: 0.4763388252248597
2013-06-12 2013-06-14 衡水 CO: 0.5356513052169001
2013-06-12 2013-06-14 衡水 SO2: 0.2872088958471595
2013-06-12 2013-06-14 衡水 NO2: 0.33776209036065147
2013-06-12 2013-06-14 衡水 O3: -0.6429936438289867
2013-06-12 2013-06-14 衡水 PM10: 0.09642567085668986
2013-06-12 2013-06-14 邢台 CO: 0.7896108063792942
2013-06-12 2013-06-14 邢台 SO2: 0.6412358234526921
2013-06-12 2013-06-14 邢台 NO2: 0.7337977922304969
2013-06-12 2013-06-14 邢台 O3: -0.747995577262097
2013-06-12 2013-06-14 邢台 PM10: 0.6569011416300864
2013-06-12 2013-06-14 秦皇岛 CO: 0.6165453290606235
2013-06-12 2013-06-14 秦皇岛 SO2: 0.7066795903763391
2013-06-12 2013-06-14 秦皇岛 NO2: -0.1597244167204091
2013-06-12 2013-06-14 秦皇岛 O3: 0.712165315474741
2013-06-12 2013-06-14 秦皇岛 PM10: 0.8663966161402696
2013-06-12 2013-06-14 太原 CO: 0.801116571302481
2013-06-12 2013-06-14 太原 SO2: 0.8772431378765762
2013-06-12 2013-06-14 太原 NO2: 0.23577893285606194
2013-06-12 2013-06-14 太原 O3: -0.0330476613816938
2013-06-12 2013-06-14 太原 PM10: 0.9364877753489859
2013-06-12 2013-06-14 郑州 CO: 0.5847958061043019
2013-06-12 2013-06-14 郑州 SO2: 0.6864980429949552
2013-06-12 2013-06-14 郑州 NO2: 0.41440928571222907
2013-06-12 2013-06-14 郑州 O3: -0.5486897119764094
2013-06-12 2013-06-14 郑州 PM10: 0.8874482168996157
2013-06-12 2013-06-14 大连 CO: 0.29116543066625133
2013-06-12 2013-06-14 大连 SO2: 0.29842086795638373
2013-06-12 2013-06-14 大连 NO2: 0.665568562974247
2013-06-12 2013-06-14 大连 O3: -0.3843311331033178
2013-06-12 2013-06-14 大连 PM10: 0.9590937706569326
2013-06-12 2013-06-14 长春 CO: 0.1276252743349177
2013-06-12 2013-06-14 长春 SO2: 0.6500716800538635
2013-06-12 2013-06-14 长春 NO2: 0.14737116509421516
2013-06-12 2013-06-14 长春 O3: -0.3578052712459097
2013-06-12 2013-06-14 长春 PM10: 0.7728302787224125
2013-06-12 2013-06-14 哈尔滨 CO: 0.23986162831554014
2013-06-12 2013-06-14 哈尔滨 SO2: 0.37041877879695656
2013-06-12 2013-06-14 哈尔滨 NO2: 0.2914329336086461
2013-06-12 2013-06-14 哈尔滨 O3: -0.36319541052614907
2013-06-12 2013-06-14 哈尔滨 PM10: 0.7763453439221737
2013-06-12 2013-06-14 呼和浩特 CO: 0.1928707360361634
2013-06-12 2013-06-14 呼和浩特 SO2: 0.4639562695005373
2013-06-12 2013-06-14 呼和浩特 NO2: 0.3024736981128325
2013-06-12 2013-06-14 呼和浩特 O3: -0.3940700682495171
2013-06-12 2013-06-14 呼和浩特 PM10: 0.4203150388827362
2013-06-12 2013-06-14 无锡 CO: 0.2858490287301977
2013-06-12 2013-06-14 无锡 SO2: 0.09158664147363567
2013-06-12 2013-06-14 无锡 NO2: 0.03625224319273223
2013-06-12 2013-06-14 无锡 O3: 0.09997018556578749
2013-06-12 2013-06-14 无锡 PM10: 0.44001578619518544
2013-06-12 2013-06-14 镇江 CO: 0.82388215723354
2013-06-12 2013-06-14 镇江 SO2: 0.5237459957077734
2013-06-12 2013-06-14 镇江 NO2: 0.7224634905037788
2013-06-12 2013-06-14 镇江 O3: -0.4500673868401056
2013-06-12 2013-06-14 镇江 PM10: 0.7956610659804487
2013-06-12 2013-06-14 苏州 CO: 0.751958596158117
2013-06-12 2013-06-14 苏州 SO2: 0.29996866653721665
2013-06-12 2013-06-14 苏州 NO2: 0.33940183809671504
2013-06-12 2013-06-14 苏州 O3: -0.21596862400467465
2013-06-12 2013-06-14 苏州 PM10: 0.6298219709938938
2013-06-12 2013-06-14 南通 CO: 0.9230689917020339
2013-06-12 2013-06-14 南通 SO2: -0.08418936330871621
2013-06-12 2013-06-14 南通 NO2: 0.22456773392499982
2013-06-12 2013-06-14 南通 O3: -0.6231113567899255
2013-06-12 2013-06-14 南通 PM10: 0.9877035665873197
2013-06-12 2013-06-14 扬州 CO: 0.8892724888087161
2013-06-12 2013-06-14 扬州 SO2: 0.5595053495186469
2013-06-12 2013-06-14 扬州 NO2: 0.7251087625107481
2013-06-12 2013-06-14 扬州 O3: -0.6097981072408473
2013-06-12 2013-06-14 扬州 PM10: 0.9911478213751702
2013-06-12 2013-06-14 盐城 CO: 0.8327911773360694
2013-06-12 2013-06-14 盐城 SO2: 0.68102943266695
2013-06-12 2013-06-14 盐城 NO2: 0.735754366154088
2013-06-12 2013-06-14 盐城 O3: -0.6744489810025319
2013-06-12 2013-06-14 盐城 PM10: 0.9639586540906661
2013-06-12 2013-06-14 徐州 CO: 0.5930345954274223
2013-06-12 2013-06-14 徐州 SO2: 0.3648937311184053
2013-06-12 2013-06-14 徐州 NO2: 0.615047896769387
2013-06-12 2013-06-14 徐州 O3: -0.4497876847926257
2013-06-12 2013-06-14 徐州 PM10: 0.9778280616192915
2013-06-12 2013-06-14 淮安 CO: 0.8962872157312435
2013-06-12 2013-06-14 淮安 SO2: -0.02705729817511875
2013-06-12 2013-06-14 淮安 NO2: 0.6859378622389772
2013-06-12 2013-06-14 淮安 O3: -0.377772025025979
2013-06-12 2013-06-14 淮安 PM10: 0.7896558275807742
2013-06-12 2013-06-14 连云港 CO: 0.6844550673870439
2013-06-12 2013-06-14 连云港 SO2: 0.2728440971203322
2013-06-12 2013-06-14 连云港 NO2: 0.2715964638969949
2013-06-12 2013-06-14 连云港 O3: -0.25638170755768513
2013-06-12 2013-06-14 连云港 PM10: 0.8180706004426059
2013-06-12 2013-06-14 常州 CO: 0.6851864248271262
2013-06-12 2013-06-14 常州 SO2: 0.18843459152204287
2013-06-12 2013-06-14 常州 NO2: 0.7649788468927002
2013-06-12 2013-06-14 常州 O3: -0.4299465949018685
2013-06-12 2013-06-14 常州 PM10: 0.9780956728720024
2013-06-12 2013-06-14 泰州 CO: 0.922969589446171
2013-06-12 2013-06-14 泰州 SO2: -0.28134579733720044
2013-06-12 2013-06-14 泰州 NO2: 0.7674151838330675
2013-06-12 2013-06-14 泰州 O3: -0.6248426850642909
2013-06-12 2013-06-14 泰州 PM10: 0.9949415746112454
2013-06-12 2013-06-14 宿迁 CO: 0.501392112744382
2013-06-12 2013-06-14 宿迁 SO2: 0.26552327751633076
2013-06-12 2013-06-14 宿迁 NO2: 0.03582038048172982
2013-06-12 2013-06-14 宿迁 O3: -0.04204992773893043
2013-06-12 2013-06-14 宿迁 PM10: 0.10614738804685839
2013-06-12 2013-06-14 济南 CO: 0.38917003737787886
2013-06-12 2013-06-14 济南 SO2: 0.6388366839744476
2013-06-12 2013-06-14 济南 NO2: -0.08064396743055306
2013-06-12 2013-06-14 济南 O3: 0.11453056662197263
2013-06-12 2013-06-14 济南 PM10: 0.9758079980016996
2013-06-12 2013-06-14 青岛 CO: 0.879217581850978
2013-06-12 2013-06-14 青岛 SO2: 0.3044376730476735
2013-06-12 2013-06-14 青岛 NO2: 0.4526285840801596
2013-06-12 2013-06-14 青岛 O3: 0.6771681073713297
2013-06-12 2013-06-14 青岛 PM10: 0.477189235197828
2013-06-12 2013-06-14 合肥 CO: 0.7385738614159213
2013-06-12 2013-06-14 合肥 SO2: 0.557423235047086
2013-06-12 2013-06-14 合肥 NO2: 0.39530540564577255
2013-06-12 2013-06-14 合肥 O3: -0.2296032618733697
2013-06-12 2013-06-14 合肥 PM10: 0.40783038527442145
2013-06-12 2013-06-14 衢州 CO: -0.06120468036181152
2013-06-12 2013-06-14 衢州 SO2: 0.605019581224797
2013-06-12 2013-06-14 衢州 NO2: 0.14215614073092414
2013-06-12 2013-06-14 衢州 O3: -0.5818704640024738
2013-06-12 2013-06-14 衢州 PM10: 0.8256632361381601
2013-06-12 2013-06-14 杭州 CO: 0.7031000098330233
2013-06-12 2013-06-14 杭州 SO2: 0.5317786438525028
2013-06-12 2013-06-14 杭州 NO2: 0.7919881890091522
2013-06-12 2013-06-14 杭州 O3: -0.06204542694888044
2013-06-12 2013-06-14 杭州 PM10: 0.9514029505141969
2013-06-12 2013-06-14 湖州 CO: 0.721260074431554
2013-06-12 2013-06-14 湖州 SO2: -0.12978127093675285
2013-06-12 2013-06-14 湖州 NO2: 0.5255547267539771
2013-06-12 2013-06-14 湖州 O3: -0.1493143390522023
2013-06-12 2013-06-14 湖州 PM10: 0.7855792422448696
2013-06-12 2013-06-14 嘉兴 CO: 0.7592482178907733
2013-06-12 2013-06-14 嘉兴 SO2: 0.4598866168629864
2013-06-12 2013-06-14 嘉兴 NO2: 0.15956867763059487
2013-06-12 2013-06-14 嘉兴 O3: 0.13135783063327489
2013-06-12 2013-06-14 嘉兴 PM10: 0.7594731526052745
2013-06-12 2013-06-14 宁波 CO: 0.6963864970241337
2013-06-12 2013-06-14 宁波 SO2: 0.5931141860242749
2013-06-12 2013-06-14 宁波 NO2: -0.43704161457803475
2013-06-12 2013-06-14 宁波 O3: -0.5035043712279127
2013-06-12 2013-06-14 宁波 PM10: 0.97179629722329
2013-06-12 2013-06-14 绍兴 CO: -0.4815028434726087
2013-06-12 2013-06-14 绍兴 SO2: 0.5291996190817679
2013-06-12 2013-06-14 绍兴 NO2: -0.38425054296968303
2013-06-12 2013-06-14 绍兴 O3: 0.17749862401125963
2013-06-12 2013-06-14 绍兴 PM10: 0.8500594247707584
2013-06-12 2013-06-14 台州 CO: 0.25197587034760033
